word,due,difficulty,stability,factor,ivl
放って置く,147,10.0,52.689998626708984,1300,199
夜行性,147,9.70300006866455,44.290000915527344,2400,186
正当,148,9.949000358581543,61.0,1350,180
取り戻す,148,8.140000343322754,175.49000549316406,1700,144
紹介,148,4.929999828338623,2.4000000953674316,2500,218
旅行,148,9.128999710083008,42.52000045776367,2600,164
年,148,,,2950,1077
人,148,,,2500,387
時間,148,,,2500,387
材質,148,9.461999893188477,81.93000030517578,2200,316
成し遂げる,148,9.949000358581543,66.23999786376953,1500,198
三原則,148,9.949000358581543,60.709999084472656,1650,218
凡例,148,9.949000358581543,63.040000915527344,1800,233
我々,148,8.63599967956543,97.4800033569336,2800,376
猛撃,148,8.876999855041504,87.44000244140625,2250,194
学期,149,,,2500,464
徹夜,149,6.515999794006348,216.52999877929688,2250,159
国外,149,7.2729997634887695,206.4199981689453,2750,153
に向かって,149,,,2200,773
努力家,149,7.177000045776367,201.8699951171875,2350,158
道の右側,149,,,2650,476
極域,149,9.71500015258789,58.849998474121094,2050,227
餌食,149,9.949000358581543,34.61000061035156,2250,181
間違う,150,,,2300,520
汚す,150,9.461999893188477,81.93000030517578,2200,316
揃える,150,9.335000038146973,62.220001220703125,2350,240
捨てる,150,9.489999771118164,71.80999755859375,2200,277
当日,150,,,2650,917
抽象的,150,9.949000358581543,60.709999084472656,1750,226
損,150,9.949000358581543,54.27000045776367,1950,227
銀行,150,9.501999855041504,67.66999816894531,2200,261
地図,150,,,2650,415
水,150,,,2500,389
横,150,9.83899974822998,56.20000076293945,2250,241
赤外線,150,8.461999893188477,91.26000213623047,2950,352
後を継ぐ,150,8.081999778747559,186.0800018310547,2500,147
松明,150,9.89900016784668,51.790000915527344,2250,214
張り付く、こびり付く,150,9.463000297546387,57.59000015258789,2500,245
協会,151,,,2200,504
版,151,,,2650,696
大事,151,,,2600,918
全国,151,,,2650,701
大事,151,,,2600,918
急ぐ,151,9.465999603271484,80.37000274658203,2200,310
便利,151,,,2650,570
担任,151,,,2500,908
通せん坊,151,9.413999557495117,76.22000122070312,2250,294
瘴気,151,9.949000358581543,47.25,2250,207
原子,152,8.98900032043457,69.91999816894531,2800,286
刃,152,9.848999977111816,48.439998626708984,2250,219
蕎麦,152,9.223999977111816,98.5199966430664,2350,380
豊富,152,9.949000358581543,54.560001373291016,1950,226
意思,152,9.949000358581543,42.459999084472656,2250,194
年代,152,,,2200,666
治る,152,9.949000358581543,94.38999938964844,1650,168
大勢,152,9.46399974822998,80.88999938964844,2200,312
生徒,152,,,2500,683
忍耐強い,152,9.916999816894531,78.30000305175781,1850,302
傭兵,152,9.638999938964844,63.27000045776367,2250,221
結晶,153,8.880000114440918,83.22000122070312,2650,321
奪う,153,9.239999771118164,92.30000305175781,2350,356
誘う,153,9.553000450134277,71.55999755859375,2150,276
縁,153,9.437000274658203,91.77999877929688,2200,354
縦,153,9.949000358581543,49.209999084472656,1850,188
死亡,153,,,2350,664
実現,153,10.0,55.16999816894531,1300,197
少年,153,,,2950,1083
昼休み,153,,,2600,500
違う,153,5.7729997634887695,107.20999908447266,2400,195
安い,153,,,2800,596
お誕生日,153,7.578999996185303,175.6699981689453,2950,152
会社員,153,8.772000312805176,43.29999923706055,2900,167
目玉,153,,,3100,493
今では,153,,,2500,704
努力家,153,,,2200,421
己俺,153,7.25600004196167,174.14999389648438,2250,210
滅ぶ,153,9.055999755859375,98.30999755859375,1950,207
着陸,154,8.925000190734863,67.36000061035156,2550,228
灯,154,8.970000267028809,132.0500030517578,2600,168
銀河,154,9.815999984741211,65.26000213623047,2200,263
手探り,154,9.949000358581543,50.88999938964844,2250,229
後を継ぐ,154,8.944999694824219,82.95999908447266,2600,320
過ぎ,155,,,2800,733
森林,155,,,2450,479
届く,155,,,2200,568
事務室,155,9.949000358581543,61.72999954223633,1900,253
抗生物質,155,9.527999877929688,44.59000015258789,2250,172
先週,155,9.347000122070312,45.630001068115234,2400,176
赤ちゃん,155,,,2950,511
生き抜く,155,8.821999549865723,100.8499984741211,2650,389
調味料,156,9.413999557495117,76.22000122070312,2250,294
発音,156,,,2650,733
消す,156,,,2650,689
薔薇,156,8.847999572753906,92.80999755859375,2650,358
卒業式,156,9.130000114440918,67.1500015258789,2500,259
抹茶,156,8.180999755859375,118.68000030517578,2950,305
今や,156,8.847000122070312,93.06999969482422,2650,359
栞,156,,,2250,520
難破,156,9.484000205993652,73.88999938964844,2200,285
隠れん坊,156,,,3100,418
直後,157,,,2200,450
歌手,157,8.649999618530273,93.33000183105469,2800,360
食材,157,,,2200,495
伝承,157,10.0,59.02000045776367,2200,198
無党派,157,9.949000358581543,66.81999969482422,1700,231
暮れる,157,8.895000457763672,98.5199966430664,2600,380
積み荷,157,9.680000305175781,59.400001525878906,2250,238
部,158,,,2650,752
摘む,158,9.630999565124512,58.13999938964844,2250,237
語彙,158,,,2650,582
公共,158,,,2200,639
揃う,158,5.869999885559082,0.6000000238418579,2150,224
印象,158,9.949000358581543,66.33999633789062,1500,208
最高,158,,,2950,1078
趣味,158,,,2950,485
午後,158,9.937999725341797,58.06999969482422,1950,225
体温計,158,9.520000457763672,61.22999954223633,2350,258
縫いぐるみ,158,8.848999977111816,92.30000305175781,2650,356
対座,158,9.477999687194824,54.15999984741211,2500,254
交差,159,9.491000175476074,71.30000305175781,2200,275
広場,159,9.848999977111816,53.040000915527344,2250,209
胸,159,9.89900016784668,66.36000061035156,1850,198
刺激,159,9.932000160217285,60.75,1900,248
妹,159,6.414999961853027,228.97999572753906,2200,194
来る,159,,,2500,398
同期,159,8.847999572753906,92.55999755859375,2650,357
声をかける,159,,,2600,454
異世界,159,8.87399959564209,85.04000091552734,2650,328
歴戦,159,8.678000450134277,85.80999755859375,2800,331
捜索,160,9.668999671936035,55.91999816894531,2300,234
一昨年,160,9.468999862670898,79.06999969482422,2200,305
蚊,160,,,2500,418
井戸,160,,,2350,895
編む,160,,,2500,421
吐く,160,9.170000076293945,94.11000061035156,2400,363
祝う,160,9.498000144958496,69.22000122070312,2200,267
布団,160,8.423999786376953,101.62999725341797,2950,392
殺到,160,9.89900016784668,48.349998474121094,2250,198
選択肢,160,9.465999603271484,80.37000274658203,2200,310
投稿,160,7.2179999351501465,219.47000122070312,2500,169
片手,160,,,2500,408
砂糖,160,9.21500015258789,102.1500015258789,2350,394
に付き,160,9.055999755859375,97.0999984741211,2250,208
神獣,160,5.869999885559082,0.6000000238418579,2800,248
借金,161,8.9350004196167,78.70999908447266,2550,246
番組,161,8.935999870300293,68.69999694824219,2650,265
持久,161,8.925000190734863,67.0999984741211,2500,213
螺旋,161,9.949000358581543,44.79999923706055,2250,196
東南アジア,161,,,2950,1077
サボる,161,,,2650,554
神話,162,,,2600,598
積む,162,9.994999885559082,70.77999877929688,1800,273
閉じる,162,,,2650,703
結構,162,9.262999534606934,84.0,2350,324
昨晩,162,8.836000442504883,74.88999938964844,2600,267
金網,162,8.996000289916992,94.29000091552734,2200,272
伝令,162,9.732000350952148,58.0099983215332,2250,244
天体,163,9.475000381469727,77.0,2200,297
対象,163,9.484999656677246,73.62999725341797,2200,284
妻,163,9.42300033569336,97.73999786376953,2200,377
出す,163,,,2500,689
大きい,163,,,2500,402
気持ちを込める,163,,,2650,692
鯰,163,9.954000473022461,94.62999725341797,1800,365
行く,163,9.307999610900879,64.26000213623047,2500,259
断つ,164,9.432000160217285,94.11000061035156,2200,363
歩む,164,5.869999885559082,0.6000000238418579,2600,221
無限,164,10.0,60.18000030517578,2200,216
勝つ,164,9.03600025177002,48.220001220703125,2650,186
絵,164,,,2650,437
質問,164,,,2500,403
随所,164,9.583999633789062,56.7599983215332,2450,250
家中,164,,,2800,694
てくれ,164,,,2800,692
爆風,164,8.067000389099121,139.9499969482422,2250,223
欠く,165,9.51200008392334,48.220001220703125,2250,186
起きる,165,8.996999740600586,86.8499984741211,2550,335
急斜面,165,9.89900016784668,55.849998474121094,2250,228
只者,165,9.456000328063965,65.4000015258789,2350,269
事業,166,9.892000198364258,61.439998626708984,1900,237
来日,166,,,2350,498
売店,166,,,2500,527
全て,166,4.988999843597412,211.3300018310547,2500,168
述べる,166,,,1850,599
礼,166,,,2800,691
お礼,166,,,2800,691
字幕,166,9.055999755859375,88.7300033569336,2050,234
立候補,166,,,1700,449
暇を潰す,166,9.772000312805176,65.44999694824219,2200,264
もそっと,166,9.607999801635742,65.72000122070312,2200,277
枷,166,9.60099983215332,54.439998626708984,2400,246
誠実,167,10.0,57.689998626708984,2050,222
炭鉱,167,9.751999855041504,47.70000076293945,2050,184
肯定,167,,,2200,435
状態,167,9.564000129699707,67.93000030517578,2150,262
証明,167,,,2750,691
夫,167,8.090999603271484,107.06999969482422,2600,245
予定,167,,,2650,462
持つ,167,7.238999843597412,189.60000610351562,2250,217
映画館,167,8.720999717712402,91.77999877929688,2750,354
雨が降る,167,,,2500,461
差別的,167,9.642999649047852,86.8499984741211,2050,335
殿方,167,9.944000244140625,55.720001220703125,2200,271
ウーパールーパー,167,7.798999786376953,264.4100036621094,3100,187
購入,168,9.491000175476074,71.55999755859375,2200,276
宣伝,168,,,2200,678
比較的,168,10.0,68.95999908447266,1450,266
記録,168,,,2500,825
剣,168,9.241999626159668,91.5199966430664,2350,353
弾丸,168,9.557999610900879,54.279998779296875,2400,255
ケチ,168,5.869999885559082,0.6000000238418579,2200,263
床,169,,,2200,547
僧,169,8.324999809265137,197.6699981689453,2500,174
誓う,169,9.949000358581543,49.70000076293945,2250,244
生存,169,9.663999557495117,63.5,2250,207
床,169,,,2200,547
現金,169,,,2650,701
牛乳,169,5.869999885559082,0.6000000238418579,2050,218
予想外,169,8.925000190734863,82.11000061035156,2350,217
浮かべる,170,9.425999641418457,96.69999694824219,2200,373
塞がる,170,9.293000221252441,68.30000305175781,2500,278
膨らむ,170,9.505999565124512,57.56999969482422,2500,254
着物,170,,,2950,499
人形,170,9.50100040435791,57.75,2450,264
果物,170,9.357999801635742,97.73999786376953,2250,377
洋服,170,10.0,87.88999938964844,1750,339
高齢者,170,9.26200008392334,84.5199966430664,2350,326
参る／参ります,170,4.929999828338623,2.4000000953674316,2500,201
弟,171,,,2200,432
比較的,171,9.064000129699707,86.06999969482422,2500,332
離婚,171,4.929999828338623,214.55999755859375,2500,173
準備,171,,,2500,426
講演,171,9.46399974822998,80.88999938964844,2200,312
葡萄,171,9.89900016784668,45.65999984741211,2250,209
弟,171,,,2200,432
涼しい,171,9.017999649047852,101.88999938964844,2500,393
強い,171,,,2950,504
起爆,171,,,2800,450
一覧,171,9.89900016784668,54.84000015258789,2250,228
ぞ,171,,,3100,1189
暮れなずむ夕暮れ,171,,,2500,821
無骨,171,9.949000358581543,49.45000076293945,2250,225
表す,171,9.628999710083008,58.47999954223633,2250,244
誇り,172,9.949000358581543,46.880001068115234,2500,249
帯,172,9.46399974822998,80.88999938964844,2200,312
開始,172,8.831999778747559,97.73999786376953,2650,377
靴下,172,9.458000183105469,83.4800033569336,2200,322
迷路,172,,,2500,665
野山,172,,,2800,685
弦,172,5.869999885559082,0.6000000238418579,2050,254
怖がる,172,9.468000411987305,57.7400016784668,2500,250
陥る,172,5.869999885559082,0.6000000238418579,2050,258
原爆ドーム,172,,,2800,714
継続,173,9.949000358581543,65.79000091552734,1500,214
喫茶店,173,,,2950,619
激戦,173,9.49899959564209,51.33000183105469,2250,198
季節感,173,9.458000183105469,83.22000122070312,2200,321
期末試験,173,9.47599983215332,76.73999786376953,2200,296
冷やす,174,9.407999992370605,104.73999786376953,2200,404
率,174,9.437000274658203,51.849998474121094,2300,200
稼ぐ,174,,,2450,580
幸運,174,,,2500,435
忙しい,174,9.279000282287598,78.80999755859375,2350,304
自分,174,4.929999828338623,183.42999267578125,2500,251
体勢,174,9.949000358581543,45.0099983215332,2500,229
丹精,174,9.89900016784668,55.810001373291016,2250,238
氷柱,174,5.869999885559082,0.6000000238418579,2350,244
地獄,175,,,2350,606
修正,175,9.83899974822998,85.80999755859375,1900,331
実験,175,9.055999755859375,88.41999816894531,2200,252
服装,175,9.416000366210938,75.44000244140625,2250,291
文明,175,9.031999588012695,76.4800033569336,2550,295
地位,175,9.498000144958496,51.59000015258789,2250,199
左,175,3.990000009536743,5.800000190734863,2650,320
皮膚科,175,9.451000213623047,86.06999969482422,2200,332
周波数,175,,,2200,428
火花,176,9.477999687194824,75.95999908447266,2200,293
版,176,,,2300,434
気温,176,,,2200,458
消費,176,,,2550,518
鞄,176,,,2350,475
喫煙,176,5.869999885559082,0.6000000238418579,2050,259
片手,176,,,2350,479
思い浮かぶ,176,,,1900,534
耳を傾ける,176,,,2800,573
修士号,176,,,2800,580
慌てる,177,,,2200,434
破る,177,9.406999588012695,105.0,2200,405
小さな,177,,,2950,1059
代表的,177,,,2800,1091
産物,178,9.890999794006348,54.15999984741211,2050,241
踊り,178,7.239999771118164,243.36000061035156,2500,182
映画,178,5.7729997634887695,112.26000213623047,2400,221
羊,178,9.420999526977539,98.77999877929688,2200,381
団栗,178,,,2650,443
店舗,178,9.652999877929688,61.470001220703125,2300,244
経典,178,9.949000358581543,68.70999908447266,1800,244
縁,178,9.423999786376953,97.4800033569336,2200,376
貴殿,178,9.265999794006348,82.95999908447266,2350,320
花開く,178,8.876999855041504,84.0,2650,324
響き渡る,178,9.772000312805176,62.2599983215332,2250,258
天候,179,9.468999862670898,79.33000183105469,2200,306
犯罪,179,9.411999702453613,102.66999816894531,2200,396
菓子,179,9.197999954223633,51.59000015258789,2500,199
声,179,,,2800,744
難しい,179,,,2800,519
粗挽き,179,9.89900016784668,48.810001373291016,2250,215
集まる,180,8.54699993133545,235.92999267578125,2600,187
種,180,4.929999828338623,2.4000000953674316,2500,211
喋り,180,4.929999828338623,2.4000000953674316,2500,236
潜入,180,9.491999626159668,53.150001525878906,2250,205
単位,180,9.01099967956543,104.4800033569336,2500,403
答える,180,9.090999603271484,99.30000305175781,2450,383
お菓子,180,9.076000213623047,51.849998474121094,2600,200
寝不足,180,9.307000160217285,91.5199966430664,2300,353
再来週,181,,,2450,497
結局,181,9.949000358581543,60.27000045776367,1850,233
辞書,181,9.055999755859375,90.58000183105469,2250,254
女,181,3.990000009536743,5.800000190734863,2650,298
台所,181,9.319999694824219,86.8499984741211,2300,335
詠む,181,9.949000358581543,69.0,1900,269
隙,181,8.692999839782715,81.93000030517578,2800,316
興味深い,181,,,2200,438
騎士,181,9.178999900817871,90.73999786376953,2400,350
役立てる,181,5.869999885559082,0.6000000238418579,2050,231
何かの縁,181,8.697999954223633,98.5199966430664,2750,380
着古す,181,,,2500,477
叩き込む,181,8.53499984741211,107.4000015258789,2600,301
自信,182,,,2950,1111
会議,182,9.086000442504883,79.33000183105469,2500,306
壊滅,182,9.619000434875488,65.18000030517578,2250,238
カ国,182,8.312000274658203,243.9600067138672,2750,184
学会,183,,,2600,532
塔,183,9.949000358581543,58.369998931884766,2200,269
枝,183,9.949000358581543,52.95000076293945,2500,288
小説,183,9.279000282287598,78.80999755859375,2350,304
太い,183,,,2650,438
竜,183,9.225000381469727,98.0,2350,378
事務室,183,9.447999954223633,87.11000061035156,2200,336
欠かせない,183,9.642000198364258,72.04000091552734,2200,280
古びる,183,9.473999977111816,77.5199966430664,2200,299
返る,184,,,2650,883
家族,184,9.949000358581543,65.94999694824219,1650,236
お凸,184,9.803000450134277,54.81999969482422,2250,240
帳簿,184,,,2200,599
別荘,185,9.949000358581543,52.790000915527344,2250,240
想像,185,9.208000183105469,81.1500015258789,2400,313
通り,185,,,2500,742
賑やか,185,9.949000358581543,62.310001373291016,1950,253
仮装,185,4.929999828338623,2.4000000953674316,2500,202
読み書き,185,,,2650,742
蛙,185,,,2650,715
上京,186,,,2800,703
火星,187,,,2900,465
切符,187,9.47700023651123,76.22000122070312,2200,294
力士,187,9.704999923706055,62.220001220703125,2050,240
主,187,8.184000015258789,117.30999755859375,2950,331
窓口,188,9.39900016784668,109.1500015258789,2200,421
便,188,8.814000129699707,103.69999694824219,2650,400
語る,188,9.446999549865723,87.62999725341797,2200,338
亡くなる,188,,,2800,721
歌う,188,4.929999828338623,2.4000000953674316,2500,305
燃費,188,9.321999549865723,63.209999084472656,2650,281
入り江,188,9.663999557495117,77.5199966430664,2050,299
井戸,189,,,1850,432
真っ直ぐ,189,9.229000091552734,96.69999694824219,2350,373
秋,189,8.906000137329102,76.22000122070312,2650,294
渡す,189,4.929999828338623,2.4000000953674316,2500,305
風刺,189,,,2200,607
終戦,189,9.468000411987305,79.58999633789062,2200,307
海王星,189,8.696000099182129,99.04000091552734,2750,382
擬声語／擬音語,189,,,2500,835
便器,189,9.442999839782715,69.66000366210938,2400,293
司会,190,9.887999534606934,57.439998626708984,2000,223
回復,190,,,2200,635
苦しむ,190,8.890000343322754,100.33000183105469,2600,387
球,190,8.645999908447266,94.37000274658203,2800,364
裏,190,9.222000122070312,99.55999755859375,2350,384
決戦,190,9.37600040435791,89.95999908447266,2250,347
共有,190,9.89900016784668,52.619998931884766,2250,233
在日,190,,,2450,535
現れる,190,,,2200,487
暗唱,190,9.404999732971191,79.33000183105469,2250,306
残高照会,190,9.447999954223633,87.11000061035156,2200,336
災い／禍,190,9.699999809265137,64.04000091552734,2050,247
一振り,190,9.354000091552734,57.29999923706055,2350,221
桁違い,190,8.973999977111816,101.86000061035156,2250,227
普段,191,5.869999885559082,0.6000000238418579,2350,231
国民,191,,,2650,744
撮る,191,,,2350,527
滋養,191,9.286999702453613,99.80999755859375,2300,385
私語,191,,,2750,437
内緒,191,9.685999870300293,68.95999908447266,2050,266
心・技・体,191,,,2550,497
再,192,8.62600040435791,186.92999267578125,2650,721
鑑賞,192,,,2200,661
背中,192,9.079000473022461,81.41000366210938,2500,314
夏休み,192,2.4010000228881836,718.4299926757812,2950,238
食べる,192,,,2500,431
俳人,192,9.062000274658203,110.19000244140625,2450,425
銀河系,192,,,2650,440
綺麗,193,,,2500,542
血,193,8.970999717712402,74.4000015258789,2800,313
隣,193,9.406000137329102,105.5199966430664,2200,407
痴漢,193,9.055999755859375,92.86000061035156,2250,260
雲海,193,,,2650,553
死,194,,,2950,1023
錆びる,194,,,2350,475
太陽系,194,,,2650,452
本州,194,,,2800,745
伸びる,194,9.8100004196167,67.73999786376953,2000,280
専攻,195,9.416000366210938,101.11000061035156,2200,390
食堂,195,9.949000358581543,0.6700000166893005,2200,219
遠い,195,,,2650,556
弁,195,,,2200,765
搭乗,195,,,2200,487
粘着,195,9.430000305175781,73.81999969482422,2350,305
火山,196,,,2950,1107
和服,196,,,2350,832
許可,196,9.668999671936035,75.69999694824219,2050,292
国民,196,,,2800,1079
修理,196,9.427000045776367,96.19000244140625,2200,371
図書館,196,,,2650,605
耳,196,4.929999828338623,57.22999954223633,2500,276
小人,196,8.97599983215332,73.33000183105469,2800,301
映像,197,9.838000297546387,56.86000061035156,2250,243
肌,197,9.70199966430664,60.9900016784668,2250,253
地下,197,9.055000305175781,56.0,2600,216
募集,198,9.4350004196167,92.80999755859375,2200,358
巨大,198,9.217000007629395,78.30000305175781,2400,302
従う,198,9.015000343322754,94.06999969482422,2100,238
教育,198,,,2450,443
呪術師,198,9.949000358581543,60.27000045776367,2250,289
鴉,198,9.45199966430664,66.33000183105469,2400,279
刀,199,,,2650,512
魅力,199,,,2300,528
元,199,8.0600004196167,261.07000732421875,2900,209
お祭り,199,9.23900032043457,92.80999755859375,2350,358
午後,199,8.470000267028809,96.47000122070312,2900,305
友達,199,,,2500,438
洋食,199,,,3100,1180
平成,199,,,2650,719
協調性,199,9.949000358581543,68.55999755859375,1850,269
法度,199,,,2650,464
門出,199,9.949000358581543,72.47000122070312,1700,254
ゼリー,199,9.748000144958496,59.33000183105469,2250,262
水泳,200,,,2250,538
西洋,200,,,1900,498
極める,200,9.333999633789062,81.93000030517578,2300,316
写真集,200,,,2500,941
返事,200,,,2500,618
時空,200,8.467000007629395,89.95999908447266,2950,347
技術,201,,,2200,537
変える,201,9.430999755859375,94.37000274658203,2200,364
富士山,201,,,2500,716
天敵,201,9.121999740600586,74.44000244140625,2650,319
不満,202,9.473999977111816,57.810001373291016,2250,223
うつ病,202,9.836000442504883,87.11000061035156,1900,336
未成年者,202,8.380999565124512,95.41000366210938,3000,368
枯れ野,202,,,2950,1131
抗する,202,9.446000099182129,88.1500015258789,2200,340
運動神経,202,9.006999969482422,101.05000305175781,2250,244
撃つ,203,9.744999885559082,58.959999084472656,2250,259
間違い,203,9.506999969482422,66.11000061035156,2200,255
課長,203,6.429999828338623,289.6099853515625,2150,235
対,204,9.298999786376953,94.88999938964844,2300,366
期待,204,9.402999877929688,107.06999969482422,2200,413
植物,204,,,2950,1086
周り,204,,,2650,991
救急車,204,9.574999809265137,77.97000122070312,2200,301
口座,204,9.701000213623047,63.52000045776367,2050,245
付ける,204,,,2650,715
甲羅,204,9.949000358581543,47.22999954223633,2500,244
失敗,205,,,2500,624
お茶,205,3.999000072479248,105.77999877929688,2650,298
木,205,,,2350,480
楽観的,205,9.444999694824219,88.66999816894531,2200,342
捲る,205,,,2500,658
水夫,205,9.449000358581543,66.23999786376953,2500,256
床,206,,,2200,508
床,206,,,2200,508
資源,206,9.425999641418457,96.44000244140625,2200,372
風刺,206,9.369999885559082,92.55999755859375,2250,357
ご機嫌伺い,206,9.949000358581543,57.63999938964844,1950,244
顕微鏡,207,9.24899959564209,88.93000030517578,2350,343
遅刻,207,9.857999801635742,114.33000183105469,1850,441
悲しい,207,10.0,77.23999786376953,2200,342
育てる,207,9.305000305175781,92.55999755859375,2300,357
お姉さん,207,9.642999649047852,86.8499984741211,2050,335
家族,207,,,2950,652
暑い,207,7.296999931335449,143.7899932861328,2950,288
泣き出す,207,,,2950,1114
蓄え,207,9.420999526977539,98.5199966430664,2200,380
火打石,207,9.666000366210938,76.73999786376953,2050,296
生かす,208,,,2500,970
痒い,208,9.949000358581543,67.86000061035156,1950,260
方角,208,,,2650,528
液体,208,9.45300006866455,85.30000305175781,2200,329
探す,208,9.949000358581543,53.970001220703125,2500,291
探す,208,9.920999526977539,65.61000061035156,2200,302
改正,208,9.925000190734863,114.8499984741211,1800,443
誤解,208,9.416999816894531,100.58999633789062,2200,388
機会,208,9.470000267028809,58.849998474121094,2250,227
池,208,,,2500,933
世界一,208,,,2950,1203
忍耐強い,208,,,2200,710
横一列に,208,,,2650,952
北極星,208,9.052000045776367,114.33000183105469,2450,441
御子,208,9.572999954223633,61.38999938964844,2400,270
味わう,209,,,2350,805
お土産,209,9.005000114440918,106.55999755859375,2500,411
両親,209,9.482999801635742,74.1500015258789,2200,286
欠かせない,209,,,2200,589
幽霊船,209,9.949000358581543,78.5199966430664,1550,244
何かの縁,209,9.015000343322754,88.2699966430664,2300,267
投げる,210,8.190999984741211,259.82000732421875,2350,217
天気,210,4.929999828338623,2.4000000953674316,2500,317
弾く,210,5.007999897003174,190.27999877929688,2500,273
仮面,210,9.895999908447266,78.16999816894531,2200,241
鯉のぼり,210,,,2350,612
含める,211,,,2200,456
各地,211,9.612000465393066,73.11000061035156,2100,282
筋,211,8.40999984741211,105.5199966430664,2950,407
頼る,211,,,2350,746
聞こえる,211,,,2350,460
釣る,211,9.89900016784668,48.189998626708984,2400,255
呼ぶ,211,,,2800,530
礼儀正しい,211,9.791999816894531,114.06999969482422,1900,440
思い浮かべる,211,,,2200,571
丸坊主,211,,,2350,711
斧,211,9.230999946594238,95.66999816894531,2350,369
飛沫,211,9.934000015258789,59.959999084472656,2250,278
貯金,212,,,1850,563
次々,212,,,2800,723
生活,212,8.050999641418457,136.27000427246094,2400,258
思い出す,212,9.831999778747559,89.44000244140625,1900,345
短い,212,9.949000358581543,65.2300033569336,2250,306
人参,212,9.14900016784668,66.66999816894531,2600,273
侘び,212,9.435999870300293,92.04000091552734,2200,355
推薦状,212,9.420000076293945,99.30000305175781,2200,383
牙,212,9.949000358581543,67.69000244140625,1950,287
着る,213,,,2650,565
予選,213,9.279000282287598,102.93000030517578,2300,397
東南アジア,213,9.545000076293945,58.54999923706055,2450,269
曖昧,214,9.611000061035156,73.58000183105469,2250,257
上がる,214,,,2650,963
遂げる,214,8.786999702453613,113.30000305175781,2650,437
対策,214,8.97599983215332,117.95999908447266,2500,455
確かめる,214,9.029000282287598,97.73999786376953,2500,377
小さい,214,5.869999885559082,0.6000000238418579,2350,246
体温計,214,9.949000358581543,74.62999725341797,1850,286
擬態語,214,9.458000183105469,62.220001220703125,2250,240
塾,215,9.26099967956543,111.22000122070312,2300,429
滝,215,9.425999641418457,96.69999694824219,2200,373
鉄道,215,9.850000381469727,54.91999816894531,2600,267
差,215,,,2950,1196
餌,215,,,2950,494
若い,215,3.999000072479248,106.8499984741211,2650,304
道端,215,9.347000122070312,102.41000366210938,2250,395
東,216,8.956999778747559,77.18000030517578,2500,259
透明,216,9.949000358581543,69.29000091552734,1700,248
論文,216,,,2350,946
近い,216,8.878000259399414,83.73999786376953,2650,323
投稿,216,9.081000328063965,80.62999725341797,2500,311
粘り,217,9.666000366210938,76.73999786376953,2050,296
気まぐれ,217,9.404000282287598,106.80999755859375,2200,412
貧しい,217,9.04699993133545,91.5199966430664,2500,353
犯罪,217,,,2500,683
救う,217,9.876999855041504,58.04999923706055,2250,261
続出,217,9.710000038146973,60.40999984741211,2050,233
破壊,218,8.800000190734863,108.62999725341797,2650,419
少々,218,,,2800,1101
寂しい,218,,,2500,492
鮒,218,,,2200,538
灰,219,9.505000114440918,65.75,2350,277
量,219,,,2500,628
平原,219,9.270999908447266,106.55999755859375,2300,411
文脈,220,,,2200,624
柔らかい,220,,,2800,714
作品,220,,,2650,740
物価,220,8.881999969482422,103.19000244140625,2600,398
走る,220,8.815999984741211,102.93000030517578,2650,397
今週,220,3.990000009536743,5.800000190734863,2650,352
菫,220,9.406000137329102,105.77999877929688,2200,408
あるある,220,9.630999565124512,76.80999755859375,2250,311
物事,221,,,2350,732
花,221,4.929999828338623,57.58000183105469,2500,294
靴,221,,,2350,564
病気,221,3.999000072479248,109.58000183105469,2600,303
惚れる,221,9.440999984741211,70.9000015258789,2400,283
不死,221,9.097999572753906,78.70999908447266,2500,293
改正,222,9.045000076293945,92.30000305175781,2500,356
記念,222,,,2750,567
僕,222,4.929999828338623,2.4000000953674316,2500,328
血縁,222,,,2650,966
栄養素,222,9.378000259399414,119.5199966430664,2200,461
似顔絵,222,9.451000213623047,86.06999969482422,2200,332
気持ちを込める,222,9.366999626159668,93.8499984741211,2250,362
群がる,223,9.685999870300293,68.95999908447266,2050,266
看板,223,,,2650,979
巡る,223,9.29699993133545,73.20999908447266,2500,290
金属,223,9.949000358581543,55.0,2250,263
驚く,223,9.949000358581543,68.55999755859375,1850,276
話す,223,3.990000009536743,5.800000190734863,2650,352
吸う,223,9.246999740600586,89.69999694824219,2350,346
火傷,224,9.435999870300293,92.30000305175781,2200,356
曲線,224,9.192000389099121,68.87000274658203,2800,311
独特,224,,,2350,851
気持ち,224,,,2800,744
乗る,224,4.929999828338623,202.0500030517578,2500,282
偉そう,224,8.90999984741211,93.8499984741211,2600,362
辛い,224,9.446999549865723,87.88999938964844,2200,339
送る,225,8.868000030517578,86.58999633789062,2650,334
(お)湯,225,9.663999557495117,77.5199966430664,2050,299
戯れる,225,9.918999671936035,66.55000305175781,2250,309
個性的,225,,,2050,583
舞う,226,9.949000358581543,66.81999969482422,2250,303
三角,226,,,2500,625
政党,226,,,2500,511
全土,226,9.21500015258789,102.41000366210938,2350,395
耳鼻科,227,9.89900016784668,47.77000045776367,2450,267
獣,227,9.274999618530273,104.73999786376953,2300,404
南米,227,,,2500,953
真似,227,9.826000213623047,92.55999755859375,1900,357
霧,227,9.845999717712402,81.93000030517578,1900,316
音楽,227,8.651000022888184,63.2599983215332,2900,244
朝,227,,,2650,615
人工衛星,227,8.770999908447266,119.0,2650,459
